Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Branch_Name,Dealer_Name,Product_Name
BR0688,DLR8594,Hyundai-M187,10090348,9,DT00235,11,11,2020,Messerschmitt Motors,Messerschmitt Motors,Renault
BR3645,DLR4243,Tesla-M153,8416635,2,DT00236,12,8,2017,Jaguar Land Rover,Infinity Motors,Porsche
BR1683,DLR7185,Volvo-M43,13025588,1,DT00237,15,3,2018,Porsche Center,Wiesmann Motors,Honda
BR2713,DLR3828,Tata-M53,5209394,7,DT00238,28,5,2017,Subaru Motors,Volvo Cars,BMW
BR0226,DLR8863,Jaguar-M491,6747309,8,DT00239,11,8,2020,Infinity Motors,Messerschmitt Motors,Infinity
BR5406,DLR6806,Cadillac-M98,5822927,1,DT00240,30,7,2020,Porsche Center,Infinity Motors,Land Rover
BR9870,DLR8502,Renault-M462,8682884,7,DT00241,16,9,2017,AC Cars Motors,Wiesmann Motors,Infinity
BR1654,DLR2179,Honda-M147,5426053,6,DT00242,19,6,2020,Jaguar Land Rover,Infinity Motors,Volvo
BR2881,DLR7705,Infinity-M153,8075747,6,DT00243,4,9,2017,Deccan Motors,AC Cars Motors,Renault
BR4158,DLR2842,Renault-M109,17481681,6,DT00244,23,9,2018,Jaguar Land Rover,Jaguar Land Rover,Infinity
BR5665,DLR5173,Volvo-M7,14912431,5,DT00245,10,10,2020,Saab Motors,Wiesmann Motors,Honda
BR7726,DLR1705,Honda-M492,18550844,7,DT00246,23,4,2019,Saab Motors,Jaguar Land Rover,Hyundai
BR4056,DLR1779,Land Rover-M293,17806475,6,DT00247,13,10,2020,Volvo Cars,Jaguar Land Rover,Land Rover
BR4662,DLR3618,Honda-M462,17247145,4,DT00248,29,3,2020,Porsche Center,Deccan Motors,Renault
BR4856,DLR1496,Renault-M368,9896680,6,DT00249,10,3,2019,AC Cars Motors,Porsche Center,Porsche
BR2707,DLR1157,Land Rover-M233,13852976,2,DT00250,26,12,2018,Jaguar Land Rover,Messerschmitt Motors,Porsche
BR8040,DLR8351,Hyundai-M481,6702215,8,DT00251,31,11,2020,Porsche Center,Deccan Motors,Renault
BR7064,DLR7249,Cadillac-M454,18604530,9,DT00252,31,10,2017,Deccan Motors,Messerschmitt Motors,Volvo
BR1549,DLR6413,Tesla-M257,17013004,3,DT00253,21,7,2020,Subaru Motors,Saab Motors,Infinity
BR4574,DLR0358,Volvo-M165,16491880,4,DT00254,20,8,2019,Messerschmitt Motors,Infinity Motors,BMW
BR8802,DLR0274,Porsche-M213,19918368,7,DT00255,20,9,2017,Infinity Motors,Porsche Center,Tesla
BR6851,DLR8263,BMW-M141,10540392,4,DT00256,10,4,2017,Messerschmitt Motors,Subaru Motors,Renault
BR6538,DLR4600,BMW-M175,19657419,7,DT00257,15,3,2020,Volvo Cars,AC Cars Motors,Land Rover
BR2454,DLR3042,Volvo-M90,14532385,10,DT00258,25,7,2017,Porsche Center,Messerschmitt Motors,Renault
BR0471,DLR0168,Cadillac-M482,14352039,9,DT00259,2,9,2017,AC Cars Motors,Jaguar Land Rover,Honda
BR4129,DLR1581,Tesla-M284,17895125,7,DT00260,23,5,2020,Volvo Cars,Porsche Center,Renault
BR9235,DLR0122,Cadillac-M154,6081901,5,DT00261,26,8,2020,Saab Motors,Porsche Center,Hyundai
BR8730,DLR9035,Porsche-M445,5814507,7,DT00262,3,7,2020,Volvo Cars,Saab Motors,Tata
BR9075,DLR9335,Honda-M317,5950285,6,DT00263,26,8,2020,Messerschmitt Motors,Volvo Cars,Tata
BR9979,DLR4862,BMW-M250,16546690,10,DT00264,16,6,2017,Wiesmann Motors,Lexus Motors,Cadillac
BR1480,DLR5881,Hyundai-M233,6177827,3,DT00265,20,10,2018,Subaru Motors,Porsche Center,Land Rover
BR1289,DLR2811,Honda-M138,8057778,4,DT00266,15,1,2020,Infinity Motors,Subaru Motors,Jaguar
BR6993,DLR7810,BMW-M204,9153787,2,DT00267,14,9,2019,Saab Motors,Lexus Motors,Porsche
BR9312,DLR6150,Infinity-M300,14043118,7,DT00268,8,3,2018,Porsche Center,Wiesmann Motors,BMW
BR1378,DLR8654,Land Rover-M28,14511012,2,DT00269,28,5,2020,Jaguar Land Rover,Saab Motors,Honda
BR4559,DLR0638,Volvo-M227,18847548,1,DT00270,17,10,2018,Jaguar Land Rover,Infinity Motors,BMW
BR6678,DLR5586,Land Rover-M387,12563695,3,DT00271,14,9,2020,Wiesmann Motors,AC Cars Motors,Volvo
BR5387,DLR0082,Infinity-M479,18196046,9,DT00272,9,3,2019,Tesla Dealers,Porsche Center,Cadillac
BR7470,DLR1052,Renault-M353,5703335,10,DT00273,3,10,2018,AC Cars Motors,AC Cars Motors,Infinity
BR9274,DLR1186,Volvo-M431,19986952,8,DT00274,28,1,2018,Saab Motors,Wiesmann Motors,BMW
BR3104,DLR2064,Honda-M342,15171123,5,DT00275,5,9,2017,Saab Motors,Porsche Center,Tata
BR5271,DLR6295,Land Rover-M348,5693626,7,DT00276,6,2,2017,Wiesmann Motors,Wiesmann Motors,Honda
BR1896,DLR2086,Jaguar-M149,9393414,9,DT00277,11,8,2019,Messerschmitt Motors,Deccan Motors,Renault
BR7509,DLR9750,BMW-M295,9573600,5,DT00278,15,4,2017,Volvo Cars,Saab Motors,Honda
BR4522,DLR3763,Jaguar-M293,8805297,6,DT00279,20,5,2017,Porsche Center,Messerschmitt Motors,Land Rover
BR6287,DLR2370,Hyundai-M358,8284581,10,DT00280,3,7,2020,Saab Motors,Tesla Dealers,Renault
BR3317,DLR8054,Honda-M459,11332590,4,DT00281,6,7,2019,Infinity Motors,AC Cars Motors,Volvo
BR9457,DLR0244,Porsche-M346,9848996,4,DT00282,11,12,2017,Wiesmann Motors,Wiesmann Motors,Hyundai
BR1871,DLR1176,Cadillac-M271,19355706,3,DT00283,1,7,2020,Deccan Motors,Deccan Motors,Honda
BR6005,DLR8263,Porsche-M382,16665602,2,DT00284,29,5,2019,Saab Motors,AC Cars Motors,Jaguar
BR0772,DLR5536,BMW-M162,9096711,9,DT00285,9,5,2018,Wiesmann Motors,Lexus Motors,BMW
BR5713,DLR4126,Renault-M402,7187318,3,DT00286,13,12,2018,Deccan Motors,Tesla Dealers,Tesla
BR7489,DLR0129,Porsche-M179,5390856,1,DT00287,26,4,2019,Messerschmitt Motors,Porsche Center,Infinity
BR5846,DLR2400,Tesla-M435,11247325,3,DT00288,24,10,2019,Subaru Motors,Subaru Motors,Porsche
BR9968,DLR4787,Cadillac-M22,15922752,1,DT00289,27,11,2017,AC Cars Motors,Tesla Dealers,Tesla
BR6449,DLR6849,Volvo-M441,11431708,4,DT00290,10,7,2017,Porsche Center,Saab Motors,Volvo
BR1833,DLR6927,BMW-M431,9594170,9,DT00291,17,2,2019,Volvo Cars,Messerschmitt Motors,Volvo
BR4583,DLR6981,Renault-M222,6836067,7,DT00292,9,9,2018,Infinity Motors,Saab Motors,Honda
BR6310,DLR1202,Cadillac-M372,15375602,10,DT00293,5,9,2017,Lexus Motors,Jaguar Land Rover,Infinity
BR6435,DLR2016,BMW-M383,12636732,8,DT00294,27,9,2019,Volvo Cars,AC Cars Motors,Porsche
BR3489,DLR2289,Tata-M108,6600968,10,DT00295,10,8,2018,Messerschmitt Motors,Saab Motors,Tesla
BR9724,DLR4568,Cadillac-M312,19785432,6,DT00296,31,10,2019,Jaguar Land Rover,Volvo Cars,Cadillac
BR9099,DLR1496,Renault-M396,11862208,2,DT00297,21,4,2017,Volvo Cars,Subaru Motors,Jaguar
BR1084,DLR7316,Renault-M318,14776870,5,DT00298,13,3,2019,Jaguar Land Rover,Tesla Dealers,Porsche
BR7455,DLR7144,BMW-M454,5817972,3,DT00299,21,5,2020,Tesla Dealers,Saab Motors,Tesla
BR2218,DLR5951,Land Rover-M320,6848338,3,DT00300,26,2,2019,Saab Motors,Messerschmitt Motors,Cadillac
BR4289,DLR1274,Volvo-M116,8021731,2,DT00301,25,5,2017,Lexus Motors,Messerschmitt Motors,Tesla
BR4288,DLR6087,BMW-M207,16960846,9,DT00302,5,6,2017,Porsche Center,Porsche Center,Renault
BR1864,DLR1673,Volvo-M23,5404261,9,DT00303,1,10,2017,Volvo Cars,Lexus Motors,Hyundai
BR4829,DLR0626,BMW-M123,12328913,3,DT00304,11,6,2019,Volvo Cars,Saab Motors,Porsche
BR0554,DLR5778,Volvo-M226,6185985,5,DT00305,11,6,2017,AC Cars Motors,Jaguar Land Rover,BMW
BR9391,DLR3653,Cadillac-M80,7572962,6,DT00306,19,11,2019,Porsche Center,Jaguar Land Rover,Renault
BR3903,DLR8600,Jaguar-M318,11733141,2,DT00307,15,8,2017,Tesla Dealers,Volvo Cars,Hyundai
BR0641,DLR7001,Renault-M382,10729123,5,DT00308,6,6,2018,Tesla Dealers,Tesla Dealers,BMW
BR5913,DLR5123,Infinity-M299,5381656,8,DT00309,5,2,2018,Lexus Motors,Saab Motors,Renault
BR1665,DLR3367,Land Rover-M218,17819306,3,DT00310,26,10,2018,Subaru Motors,Subaru Motors,Jaguar
BR0091,DLR9520,Cadillac-M106,9945935,9,DT00311,9,2,2019,Infinity Motors,Lexus Motors,Hyundai
BR0422,DLR2923,Infinity-M151,7719381,2,DT00312,29,2,2019,AC Cars Motors,Subaru Motors,Tesla
BR4392,DLR8602,Tesla-M350,7810295,3,DT00313,1,5,2020,Saab Motors,Infinity Motors,Volvo
BR1917,DLR8417,Hyundai-M364,5010799,4,DT00314,4,6,2017,Jaguar Land Rover,Subaru Motors,Cadillac
BR9157,DLR9342,Hyundai-M33,18069033,7,DT00315,21,4,2018,Lexus Motors,Porsche Center,Tata
BR2381,DLR9701,Hyundai-M198,19253745,10,DT00316,28,5,2020,Volvo Cars,Volvo Cars,BMW
BR7805,DLR0475,Hyundai-M340,17163812,9,DT00317,17,10,2019,Subaru Motors,Deccan Motors,BMW
BR0889,DLR5714,Land Rover-M106,5034379,7,DT00318,30,11,2020,Deccan Motors,AC Cars Motors,Jaguar
BR0556,DLR6345,Renault-M154,14281433,3,DT00319,15,6,2019,Subaru Motors,Jaguar Land Rover,Honda
BR7682,DLR5415,Renault-M419,8459002,4,DT00320,17,3,2017,Messerschmitt Motors,Saab Motors,Tata
BR1092,DLR2362,Renault-M474,10242416,8,DT00321,1,12,2019,Wiesmann Motors,Lexus Motors,Volvo
BR9960,DLR3548,Infinity-M475,8945567,3,DT00322,3,1,2018,AC Cars Motors,Deccan Motors,Volvo
BR8968,DLR6206,Infinity-M134,16041124,6,DT00323,23,10,2018,Deccan Motors,Volvo Cars,Land Rover
BR9997,DLR8416,Tata-M117,12980124,9,DT00324,12,12,2017,Wiesmann Motors,Subaru Motors,BMW
BR7755,DLR6403,Land Rover-M68,12218353,7,DT00325,8,7,2019,Porsche Center,Tesla Dealers,Tata
BR2405,DLR8108,Land Rover-M426,7671007,10,DT00326,20,7,2019,Messerschmitt Motors,Tesla Dealers,Tata
BR1854,DLR0911,Honda-M388,19707541,6,DT00327,1,2,2017,Deccan Motors,Wiesmann Motors,Renault
BR5337,DLR7618,Volvo-M121,12840456,3,DT00328,13,11,2017,Subaru Motors,Wiesmann Motors,Cadillac
BR1734,DLR4822,Jaguar-M410,14580627,10,DT00329,12,7,2018,Lexus Motors,Saab Motors,Renault
BR6319,DLR9460,Porsche-M447,5461210,1,DT00330,26,8,2018,Volvo Cars,Messerschmitt Motors,Volvo
BR1271,DLR8832,Cadillac-M95,12482814,5,DT00331,23,3,2019,Saab Motors,Tesla Dealers,Volvo
BR8543,DLR9923,Land Rover-M426,9041156,3,DT00332,10,6,2020,Jaguar Land Rover,Jaguar Land Rover,Tesla
BR0874,DLR2436,Hyundai-M7,10869139,7,DT00333,7,12,2020,Saab Motors,Tesla Dealers,Hyundai
BR8945,DLR7741,Renault-M293,5062304,2,DT00334,4,8,2017,Wiesmann Motors,Wiesmann Motors,Land Rover
BR5650,DLR4829,BMW-M158,16370655,9,DT00335,17,7,2019,Deccan Motors,Jaguar Land Rover,Land Rover
BR7810,DLR3043,BMW-M3,12074954,6,DT00336,3,4,2019,Saab Motors,Jaguar Land Rover,Jaguar
BR8947,DLR2315,Porsche-M382,13064357,8,DT00337,26,1,2020,Jaguar Land Rover,Wiesmann Motors,Land Rover
BR5559,DLR9585,Land Rover-M277,15818093,2,DT00338,25,1,2020,AC Cars Motors,AC Cars Motors,Renault
BR2026,DLR9572,Infinity-M370,6704980,7,DT00339,21,12,2020,Porsche Center,AC Cars Motors,Hyundai
BR5161,DLR8210,Tata-M388,11049613,8,DT00340,17,6,2017,Infinity Motors,Deccan Motors,Renault
BR9997,DLR3841,Jaguar-M83,16820045,8,DT00341,10,5,2020,Subaru Motors,AC Cars Motors,Tesla
BR9138,DLR5544,Renault-M355,15826806,7,DT00342,22,3,2019,Tesla Dealers,Tesla Dealers,Volvo
BR6548,DLR9551,BMW-M87,18373261,3,DT00343,15,5,2018,Messerschmitt Motors,Volvo Cars,Land Rover
BR1200,DLR6978,Volvo-M260,17894480,4,DT00344,22,8,2020,Tesla Dealers,Tesla Dealers,Honda
BR7205,DLR6012,BMW-M27,19121589,1,DT00345,3,3,2020,Lexus Motors,Saab Motors,Jaguar
BR8855,DLR3739,Jaguar-M112,18535768,5,DT00346,27,12,2020,Tesla Dealers,Porsche Center,Volvo
BR8740,DLR6213,Tata-M37,9454885,3,DT00347,19,11,2017,Saab Motors,Messerschmitt Motors,Cadillac
BR1518,DLR7434,Volvo-M357,7027523,5,DT00348,5,4,2020,Subaru Motors,Wiesmann Motors,Tata
BR0603,DLR9015,Jaguar-M176,16197572,10,DT00349,15,8,2020,Saab Motors,Porsche Center,Tata
BR1777,DLR6760,Honda-M217,7802615,5,DT00350,13,4,2018,Deccan Motors,Lexus Motors,Tesla
BR0656,DLR8286,Renault-M163,8790521,10,DT00351,31,1,2017,Wiesmann Motors,Porsche Center,Porsche
BR5129,DLR5658,Renault-M392,9532285,6,DT00352,31,10,2018,AC Cars Motors,Porsche Center,Porsche
BR5203,DLR9861,Jaguar-M430,9630121,10,DT00353,1,4,2020,Wiesmann Motors,Saab Motors,Cadillac
BR4122,DLR6133,Honda-M245,19723274,4,DT00354,21,12,2020,Lexus Motors,Porsche Center,Infinity
BR9997,DLR3721,Tata-M439,7583455,9,DT00355,21,7,2018,Volvo Cars,Jaguar Land Rover,Land Rover
BR1834,DLR5098,Infinity-M1,5537447,5,DT00356,6,3,2018,Porsche Center,Lexus Motors,Tata
BR3973,DLR8863,Land Rover-M343,19932442,10,DT00357,11,2,2017,Wiesmann Motors,Lexus Motors,Jaguar
BR3212,DLR4901,Porsche-M277,11096284,10,DT00358,17,8,2017,Lexus Motors,AC Cars Motors,Porsche
BR5521,DLR1088,Tata-M205,8995993,7,DT00359,10,9,2017,Subaru Motors,Porsche Center,Volvo
BR2171,DLR8384,Renault-M81,18383423,5,DT00360,18,8,2020,Subaru Motors,Infinity Motors,Hyundai
BR4934,DLR5986,Volvo-M3,8794541,4,DT00361,2,8,2019,Saab Motors,AC Cars Motors,Honda
BR3878,DLR1807,Honda-M97,7062066,1,DT00362,1,12,2018,Messerschmitt Motors,Wiesmann Motors,Hyundai
BR4306,DLR5210,BMW-M62,10556572,2,DT00363,3,3,2018,Subaru Motors,Saab Motors,Renault
BR5143,DLR1199,Renault-M208,17378533,6,DT00364,1,10,2017,Porsche Center,Lexus Motors,BMW
BR7686,DLR1565,Tata-M436,6887337,3,DT00365,18,10,2019,Tesla Dealers,Volvo Cars,Porsche
BR8238,DLR8174,Porsche-M147,10200703,4,DT00366,24,8,2019,Infinity Motors,Volvo Cars,Tata
BR9193,DLR0656,Tata-M151,19377232,4,DT00367,2,8,2019,Jaguar Land Rover,AC Cars Motors,Tata
BR4835,DLR1870,Jaguar-M296,6815703,10,DT00368,12,10,2017,Jaguar Land Rover,Lexus Motors,Jaguar
BR0106,DLR3643,Volvo-M31,9719556,1,DT00369,3,7,2020,Jaguar Land Rover,Lexus Motors,Renault
BR3001,DLR9321,Cadillac-M498,6118016,2,DT00370,29,7,2018,Jaguar Land Rover,Messerschmitt Motors,Volvo
BR4798,DLR4070,Volvo-M349,12615592,6,DT00371,12,9,2017,Volvo Cars,Subaru Motors,Tata
BR1950,DLR7230,Cadillac-M368,8224571,1,DT00372,22,5,2019,Tesla Dealers,Lexus Motors,Cadillac
BR8150,DLR1017,Land Rover-M369,11602835,7,DT00373,31,1,2017,Volvo Cars,Infinity Motors,Tesla
BR2113,DLR5938,Porsche-M188,6541566,6,DT00374,7,9,2018,Infinity Motors,Subaru Motors,Porsche
BR1420,DLR4105,Cadillac-M5,12803562,6,DT00375,21,4,2018,Saab Motors,Wiesmann Motors,Cadillac
BR2294,DLR5710,Jaguar-M130,15039497,8,DT00376,2,9,2020,AC Cars Motors,Wiesmann Motors,Jaguar
BR8868,DLR2955,Renault-M201,15153163,9,DT00377,27,5,2018,Subaru Motors,Volvo Cars,Cadillac
BR6503,DLR0260,Land Rover-M86,18882135,3,DT00378,27,3,2018,Subaru Motors,Porsche Center,Land Rover
BR1388,DLR9093,Tesla-M488,6607806,5,DT00379,21,7,2017,AC Cars Motors,Jaguar Land Rover,BMW
BR3641,DLR1064,Hyundai-M286,13065959,4,DT00380,2,10,2018,Jaguar Land Rover,Wiesmann Motors,Porsche
BR6902,DLR0238,Cadillac-M273,17604051,9,DT00381,7,9,2019,Wiesmann Motors,Messerschmitt Motors,Hyundai
BR8291,DLR1721,Cadillac-M399,7200273,1,DT00382,11,2,2018,Jaguar Land Rover,Lexus Motors,Land Rover
BR2533,DLR0594,Jaguar-M434,8940581,6,DT00383,31,2,2017,Messerschmitt Motors,Subaru Motors,Volvo
BR0232,DLR0118,Honda-M174,5287340,5,DT00384,21,3,2018,Volvo Cars,Lexus Motors,Infinity
BR3049,DLR2377,Renault-M402,13471934,8,DT00385,3,8,2017,Saab Motors,Wiesmann Motors,BMW
BR7958,DLR2722,Cadillac-M103,7735818,2,DT00386,5,2,2019,Infinity Motors,Infinity Motors,Jaguar
BR8948,DLR8603,Porsche-M462,10304702,5,DT00387,26,9,2020,Deccan Motors,Deccan Motors,Infinity
BR3430,DLR1899,Land Rover-M224,11945707,8,DT00388,26,2,2017,Lexus Motors,Volvo Cars,Renault
BR0181,DLR9684,Renault-M17,8840313,1,DT00389,4,6,2018,Tesla Dealers,Lexus Motors,Volvo
BR7493,DLR0096,Hyundai-M458,16081071,10,DT00390,7,3,2017,Saab Motors,Saab Motors,BMW
BR1243,DLR8134,Jaguar-M183,8617496,7,DT00391,9,8,2020,Lexus Motors,Volvo Cars,Cadillac
BR0729,DLR4258,Porsche-M51,12633394,6,DT00392,7,5,2020,Saab Motors,AC Cars Motors,Cadillac
BR0510,DLR8000,Honda-M158,14594375,4,DT00393,18,9,2017,Saab Motors,Saab Motors,Hyundai
BR8749,DLR6900,Volvo-M66,18248523,8,DT00394,2,4,2020,Subaru Motors,Volvo Cars,Porsche
BR2351,DLR3284,Tesla-M231,9831019,10,DT00395,14,7,2019,Jaguar Land Rover,Infinity Motors,Jaguar
BR8378,DLR8737,Renault-M79,7657782,5,DT00396,25,9,2020,Volvo Cars,Tesla Dealers,Honda
BR4251,DLR0614,Jaguar-M403,15020891,10,DT00397,26,2,2018,Volvo Cars,Jaguar Land Rover,Tesla
BR7130,DLR5648,Volvo-M406,8809519,5,DT00398,8,1,2018,Volvo Cars,Infinity Motors,BMW
BR9944,DLR1901,BMW-M129,7334386,9,DT00399,1,5,2019,Saab Motors,Deccan Motors,Honda
BR7585,DLR6801,Renault-M357,10924585,5,DT00400,21,10,2018,Volvo Cars,Infinity Motors,Infinity
BR2369,DLR4789,Land Rover-M447,13712237,10,DT00401,2,7,2020,Subaru Motors,Infinity Motors,Honda
BR6814,DLR4953,Volvo-M431,12549920,7,DT00402,1,10,2019,Messerschmitt Motors,Subaru Motors,Renault
BR4929,DLR3022,Cadillac-M282,14373045,2,DT00403,26,1,2018,Volvo Cars,Tesla Dealers,Land Rover
BR3801,DLR1887,Hyundai-M174,15067420,9,DT00404,22,10,2020,Tesla Dealers,Jaguar Land Rover,Land Rover
BR2335,DLR1985,Tesla-M89,10266678,9,DT00405,8,11,2020,Porsche Center,Saab Motors,Tata
BR1146,DLR9854,Honda-M438,9566714,9,DT00406,21,4,2020,Wiesmann Motors,Jaguar Land Rover,Tata
BR5684,DLR8277,BMW-M500,18959362,3,DT00407,26,1,2019,Infinity Motors,Lexus Motors,Tesla
BR8914,DLR0053,Tesla-M39,5747526,1,DT00408,16,7,2020,Messerschmitt Motors,Tesla Dealers,Tata
BR2427,DLR4248,BMW-M291,11122711,2,DT00409,24,9,2018,AC Cars Motors,Messerschmitt Motors,Renault
BR7980,DLR7848,BMW-M192,13314416,1,DT00410,31,9,2019,Jaguar Land Rover,Tesla Dealers,Tesla
BR8171,DLR0266,Tesla-M263,19073580,1,DT00411,29,9,2018,Porsche Center,Infinity Motors,Renault
BR7926,DLR4081,Hyundai-M479,16836368,10,DT00412,3,7,2018,Wiesmann Motors,Subaru Motors,Cadillac
BR8952,DLR5021,Renault-M51,6420963,4,DT00413,31,3,2020,Lexus Motors,Tesla Dealers,Honda
BR0210,DLR3772,Renault-M401,6807385,9,DT00414,6,4,2017,Tesla Dealers,Tesla Dealers,Tesla
BR5830,DLR3538,Infinity-M434,14726423,9,DT00415,16,8,2019,Messerschmitt Motors,Messerschmitt Motors,Porsche
BR8146,DLR9714,Volvo-M8,9496536,8,DT00416,19,5,2017,Porsche Center,Volvo Cars,Jaguar
BR0548,DLR8836,BMW-M242,11585941,7,DT00417,23,2,2020,Volvo Cars,Jaguar Land Rover,Porsche
BR5936,DLR8960,Volvo-M57,9613411,2,DT00418,18,12,2017,Infinity Motors,Volvo Cars,BMW
BR6142,DLR8315,Jaguar-M406,7000623,5,DT00419,5,9,2018,Porsche Center,AC Cars Motors,BMW
BR9789,DLR8836,Land Rover-M185,17280000,7,DT00420,12,1,2017,Deccan Motors,AC Cars Motors,Jaguar
BR9750,DLR7476,Hyundai-M422,19876497,7,DT00421,10,4,2018,Saab Motors,Messerschmitt Motors,Jaguar
BR7424,DLR0919,Tesla-M287,15700680,1,DT00422,30,7,2018,Lexus Motors,Porsche Center,Hyundai
BR6063,DLR6458,Hyundai-M479,5632822,5,DT00423,25,10,2017,Tesla Dealers,AC Cars Motors,Porsche
BR4559,DLR4144,Renault-M123,9393744,6,DT00424,7,6,2019,Lexus Motors,Jaguar Land Rover,Tesla
BR8615,DLR1081,Cadillac-M174,5729327,10,DT00425,15,8,2020,Tesla Dealers,AC Cars Motors,Tata
BR8338,DLR6019,Tata-M139,18038220,3,DT00426,18,4,2017,Wiesmann Motors,Wiesmann Motors,Renault
BR2408,DLR1683,Tesla-M31,5675900,10,DT00427,25,11,2020,Porsche Center,Porsche Center,Tata
BR0635,DLR7370,Renault-M259,12480422,3,DT00428,6,4,2020,Tesla Dealers,Deccan Motors,Land Rover
BR8001,DLR2738,Hyundai-M260,16135454,1,DT00429,8,1,2017,Lexus Motors,Deccan Motors,BMW
BR3428,DLR4496,Honda-M96,14607697,8,DT00430,14,6,2019,Lexus Motors,Lexus Motors,Tesla
BR8216,DLR8651,Infinity-M431,17671512,10,DT00431,24,9,2018,Tesla Dealers,Subaru Motors,Renault
BR4344,DLR5691,Tata-M479,16727961,5,DT00432,31,11,2019,Volvo Cars,Jaguar Land Rover,Volvo
BR1457,DLR8847,Hyundai-M221,7801836,2,DT00433,21,3,2018,Saab Motors,Volvo Cars,Land Rover
BR1776,DLR0074,Hyundai-M184,11574831,4,DT00434,3,9,2018,Deccan Motors,Messerschmitt Motors,Land Rover
BR4598,DLR8662,Volvo-M281,19023053,5,DT00435,21,6,2019,Subaru Motors,Jaguar Land Rover,Porsche
BR0576,DLR5242,Cadillac-M267,18924662,6,DT00436,26,10,2019,Saab Motors,Infinity Motors,Tesla
BR9276,DLR7155,Hyundai-M13,12314050,10,DT00437,1,10,2019,AC Cars Motors,Volvo Cars,Tata
BR1854,DLR1322,Jaguar-M90,15472702,6,DT00438,16,10,2020,Messerschmitt Motors,Wiesmann Motors,Tata
BR2977,DLR9642,Cadillac-M432,6190166,10,DT00439,12,5,2019,Wiesmann Motors,Subaru Motors,Land Rover
BR6258,DLR2034,Volvo-M65,15788491,7,DT00440,31,2,2019,Lexus Motors,Deccan Motors,Land Rover
BR5029,DLR2510,Cadillac-M263,6603517,5,DT00441,8,8,2017,AC Cars Motors,Lexus Motors,Tesla
BR1879,DLR1203,Infinity-M342,11555410,3,DT00442,21,8,2017,Tesla Dealers,Tesla Dealers,Volvo
BR5882,DLR0411,Honda-M469,15240502,4,DT00443,2,4,2017,Subaru Motors,Deccan Motors,Porsche
BR5867,DLR6839,Land Rover-M31,15361190,3,DT00444,11,10,2017,Subaru Motors,Jaguar Land Rover,Land Rover
BR1068,DLR1066,Volvo-M136,7866181,3,DT00445,6,3,2017,Saab Motors,Saab Motors,Renault
BR9686,DLR4629,BMW-M332,14842259,5,DT00446,24,9,2018,Lexus Motors,Porsche Center,BMW
BR0201,DLR8002,Tata-M350,14650138,8,DT00447,28,12,2020,Deccan Motors,Jaguar Land Rover,Hyundai
BR4036,DLR2592,Renault-M139,18249159,3,DT00448,20,8,2018,Messerschmitt Motors,Jaguar Land Rover,Land Rover
BR0364,DLR8651,Tesla-M106,6981571,3,DT00449,6,8,2019,Infinity Motors,AC Cars Motors,Tata
BR1289,DLR2611,Volvo-M460,18281824,1,DT00450,21,1,2019,Subaru Motors,Volvo Cars,Volvo
BR0217,DLR8720,Volvo-M299,5968004,9,DT00451,26,3,2018,Saab Motors,Lexus Motors,Cadillac
BR3960,DLR5307,Renault-M194,10218775,2,DT00452,23,8,2020,Volvo Cars,Saab Motors,Cadillac
BR5541,DLR3138,Hyundai-M201,15158705,1,DT00453,9,2,2020,Messerschmitt Motors,Porsche Center,Land Rover
BR8112,DLR3561,BMW-M178,15170426,8,DT00454,7,7,2017,AC Cars Motors,Deccan Motors,BMW
BR1449,DLR7673,Honda-M463,8369893,5,DT00455,6,4,2019,Jaguar Land Rover,Deccan Motors,Jaguar
BR4418,DLR0112,Honda-M373,14506555,2,DT00456,5,3,2018,Jaguar Land Rover,Saab Motors,Tata
BR0233,DLR4679,Tata-M307,7263675,4,DT00457,23,2,2019,Porsche Center,Messerschmitt Motors,Tesla
BR9633,DLR8298,BMW-M54,16578727,4,DT00458,6,12,2019,Tesla Dealers,Volvo Cars,Land Rover
BR4227,DLR8504,Jaguar-M227,8359619,9,DT00459,21,7,2017,Wiesmann Motors,Subaru Motors,Tata
BR4990,DLR2820,BMW-M142,16185109,7,DT00460,4,9,2019,Messerschmitt Motors,Volvo Cars,Land Rover
BR2426,DLR5823,Cadillac-M109,5436676,8,DT00461,18,7,2019,Infinity Motors,Porsche Center,Infinity
BR2470,DLR3103,Tata-M188,10972013,7,DT00462,6,2,2019,Messerschmitt Motors,Subaru Motors,BMW
BR8466,DLR1434,Renault-M259,8984118,10,DT00463,18,12,2017,Lexus Motors,Porsche Center,Infinity
BR3706,DLR2343,BMW-M51,12083371,7,DT00464,2,5,2018,Deccan Motors,Deccan Motors,Renault
BR9603,DLR4700,Renault-M272,17684527,3,DT00465,6,2,2019,Deccan Motors,Saab Motors,Cadillac
BR7154,DLR0317,Jaguar-M63,13986486,4,DT00466,4,7,2017,Deccan Motors,AC Cars Motors,Hyundai
BR8345,DLR2462,Jaguar-M122,19125274,5,DT00467,26,11,2019,Infinity Motors,Jaguar Land Rover,Honda
BR8286,DLR8266,Infinity-M70,9984959,4,DT00468,18,7,2017,AC Cars Motors,Infinity Motors,Renault
BR9380,DLR4984,Infinity-M428,18908990,1,DT00469,12,11,2019,Lexus Motors,Jaguar Land Rover,Porsche
